VENDPART,PRODNAME,PSC_CODE,GSAPRICE,ISSCODE,QTY_UNIT,MFGPART,OEM_CAGE,MFGNAME,PRODDESC,P_DELIV,LONG_DESCRIPTION,UPC,HAZMAT,TPRSTART,TPRSTOP,TEMPRICE,SHIPPING_STANDARD,SHIPPING_EXPEDITED,SHIPPING_NEXTDAY,Environmentally Preferred Indicator,Environmentally Preferred Justifying Comment,Energy Star Indicator,Energy Star Justifying Comment,Made in the USA Indicator,Made in the USA Justifying Comment,Characteristic Information
5HE63,Butt Splice Connector 16-14 AWG PK100,6145,54.77,PK,100,MNG14BCX,,3M,"MNG14BCX, MFR 3M, Splice Connector Connector Type Butt Splice Insulation Type Nylon Insulation Color Blue Connection Type Crimp Wire Range 16 to 14 AWG Max Temp 221 Degrees F Barrel Inside Dia 0.090 In. Max Voltage 600V Overall Length 1.000 In. Seam Brazed Connection Material Copper Standards UL Listed CSA Certified RoHS 2011/65/EU Package Quantity 100",3,"MNG14BCX, MFR 3M, Splice Connector Connector Type Butt Splice Insulation Type Nylon Insulation Color Blue Connection Type Crimp Wire Range 16 to 14 AWG Max Temp 221 Degrees F Barrel Inside Dia 0.090 In. Max Voltage 600V Overall Length 1.000 In. Seam Brazed Connection Material Copper Standards UL Listed CSA Certified RoHS 2011/65/EU Package Quantity 100",,,,,,,,,,,,,,,
1A076,Insulated Crimper 26-6 AWG,5120,53.69,EA,1,TH450,,3M,"TH-450, MFR 3M, Insulated Crimper Overall Length 9-1/2 In. Capacity 26 to 6AWG Adjustable Manual Handle Type Cushion Grip Features High-strength Heat Treated Carbon Steel Provides Dependable Service and Long Life Cushioned Insulated Handles for Comfortable Grip Includes Flags Closed End Connectors Crimp Sleeves and Standard Parts",3,"TH-450, MFR 3M, Insulated Crimper Overall Length 9-1/2 In. Capacity 26 to 6AWG Adjustable Manual Handle Type Cushion Grip Features High-strength Heat Treated Carbon Steel Provides Dependable Service and Long Life Cushioned Insulated Handles for Comfortable Grip Includes Flags Closed End Connectors Crimp Sleeves and Standard Parts",,,,,,,,,,,,,,,
2DRC5,Hand Wire Connector DriveWCD-H PK10,6145,230.53,PK,10,WCDH,,3M,"WCD-H, MFR 3M, Hand Twist-on Wire Connector Tool For Use With 3M O/B+ Twist-on Connectors 3M R/Y+ Twist-on Connectors Scotchlok Y Twist-on Connectors Scotchlok R Twist-on Connectors Scotchlok G Twist-on Connectors 3M 212 Twist-on Connectors 3M 212 Twist-on Connectors and 3M 512 Twist-on Connectors Color Black/Red/Gray Package Quantity 10",3,"WCD-H, MFR 3M, Hand Twist-on Wire Connector Tool For Use With 3M O/B+ Twist-on Connectors 3M R/Y+ Twist-on Connectors Scotchlok Y Twist-on Connectors Scotchlok R Twist-on Connectors Scotchlok G Twist-on Connectors 3M 212 Twist-on Connectors 3M 212 Twist-on Connectors and 3M 512 Twist-on Connectors Color Black/Red/Gray Package Quantity 10",,,,,,,,,,,,,,,
2DRT5,PowerDriver For Wire Connector PK10,6145,102.47,PK,10,WCDP,,3M,"WCD-P, MFR 3M, Power Twist-on Wire Connector Tool For Use With 3M O/B+ Twist-on Connectors 3M R/Y+ Twist-on Connectors Scotchlok Y Twist-on Connectors Scotchlok R Twist-on Connectors Scotchlok G Twist-on Connectors 3M 212 Twist-on Connectors 3M 212 Twist-on Connectors and 3M 512 Twist-on Connectors Hex Shank Size 1/4 In. Color Red/Gray Package Quantity 10",3,"WCD-P, MFR 3M, Power Twist-on Wire Connector Tool For Use With 3M O/B+ Twist-on Connectors 3M R/Y+ Twist-on Connectors Scotchlok Y Twist-on Connectors Scotchlok R Twist-on Connectors Scotchlok G Twist-on Connectors 3M 212 Twist-on Connectors 3M 212 Twist-on Connectors and 3M 512 Twist-on Connectors Hex Shank Size 1/4 In. Color Red/Gray Package Quantity 10",,,,,,,,,,,,,,,
6XU15,Flat Mop Pad Microfiber PK10,7920,144.34,PK,10,555946XU15,,3M,"55594, MFR 3M, Wet Mop Head Mop Style Flat Handle Included No Frame Width 18 In. Frame Depth 5-1/2 In. Handle Material No Handle Handle Length No Handle Mop Connection Type Quick Change Mop Head Material Microfiber Mop Pad Size 5-1/2 in x 18 In. Launderable Yes Mop Head Color White / Green Stripes Includes Pad With Green Scrubbing Stripes Mop Pad Package Quantity 10",5,"55594, MFR 3M, Wet Mop Head Mop Style Flat Handle Included No Frame Width 18 In. Frame Depth 5-1/2 In. Handle Material No Handle Handle Length No Handle Mop Connection Type Quick Change Mop Head Material Microfiber Mop Pad Size 5-1/2 in x 18 In. Launderable Yes Mop Head Color White / Green Stripes Includes Pad With Green Scrubbing Stripes Mop Pad Package Quantity 10",,,,,,,,,,,,,,,
1CPH2,Flat Mop Pad Microfiber PK10,5350,237.27,PK,10,590231CPH2,,3M,"59023, MFR 3M, Wet Mop Head Mop Style Flat Handle Included No Frame Width 24 In. Frame Depth 5-1/2 In. Handle Material No Handle Handle Length No Handle Mop Connection Type Quick Change Mop Head Material Microfiber Mop Pad Size 5-1/2 in x 24 In. Launderable Yes Mop Head Color White Mop Pad Package Quantity 10",5,"59023, MFR 3M, Wet Mop Head Mop Style Flat Handle Included No Frame Width 24 In. Frame Depth 5-1/2 In. Handle Material No Handle Handle Length No Handle Mop Connection Type Quick Change Mop Head Material Microfiber Mop Pad Size 5-1/2 in x 24 In. Launderable Yes Mop Head Color White Mop Pad Package Quantity 10",,,,,,,,,,,,,,,
1CPH7,Flat Mop Pad Microfiber PK10,5350,168.26,PK,10,590261CPH7,,3M,"59026, MFR 3M, Wet Mop Head Mop Style Flat Handle Included No Frame Width 18 In. Frame Depth 5-1/2 In. Handle Material No Handle Handle Length No Handle Mop Connection Type Quick Change Mop Head Material Microfiber Mop Pad Size 5-1/2 in x 18 In. Launderable Yes Mop Head Color White / Red Trim Includes Pad With Green Scrubbing Stripes Mop Pad Package Quantity 10",5,"59026, MFR 3M, Wet Mop Head Mop Style Flat Handle Included No Frame Width 18 In. Frame Depth 5-1/2 In. Handle Material No Handle Handle Length No Handle Mop Connection Type Quick Change Mop Head Material Microfiber Mop Pad Size 5-1/2 in x 18 In. Launderable Yes Mop Head Color White / Red Trim Includes Pad With Green Scrubbing Stripes Mop Pad Package Quantity 10",,,,,,,,,,,,,,,
1CPH1,Flat Mop Pad Microfiber PK10,5350,152.96,PK,10,590291CPH1,,3M,"59029, MFR 3M, Wet Mop Head Mop Style Flat Handle Included No Frame Width 12 In. Frame Depth 5-1/2 In. Handle Material No Handle Handle Length No Handle Mop Connection Type Quick Change Mop Head Material Microfiber Mop Pad Size 5-1/2 in x 12 In. Launderable Yes Mop Head Color White Mop Pad Package Quantity 10",5,"59029, MFR 3M, Wet Mop Head Mop Style Flat Handle Included No Frame Width 12 In. Frame Depth 5-1/2 In. Handle Material No Handle Handle Length No Handle Mop Connection Type Quick Change Mop Head Material Microfiber Mop Pad Size 5-1/2 in x 12 In. Launderable Yes Mop Head Color White Mop Pad Package Quantity 10",,,,,,,,,,,,,,,
3GZW8,Chemical Station J-Fill Base Mount,7930,92.13,EA,1,591753GZW8,,3M,"59175, MFR 3M, Chemical Fill Station Includes Fill Station (5) 1 gal Reusable Pouches and (10) Blank Labels",5,"59175, MFR 3M, Chemical Fill Station Includes Fill Station (5) 1 gal Reusable Pouches and (10) Blank Labels",,,,,,,,,,,,,,,
3P769,Filter Housing,5350,2299.78,EA,1,3AL13P769,,3M,"3AL1, MFR 3M, Resin Bonded NPT 1 1/2 In Max Pressure 150 PSI Housing Material Low Cast Iron and Steel Cartridges Required 3",5,"3AL1, MFR 3M, Resin Bonded NPT 1 1/2 In Max Pressure 150 PSI Housing Material Low Cast Iron and Steel Cartridges Required 3",,,,,,,,,,,,,,,
3P770,Filter Housing,4610,2515.39,EA,1,6AL1,,3M,"6AL1, MFR 3M, Resin Bonded NPT 2 In Housing Material Low Cast Iron and Steel Cartridges Required 6",10,"6AL1, MFR 3M, Resin Bonded NPT 2 In Housing Material Low Cast Iron and Steel Cartridges Required 6",,,,,,,,,,,,,,,
2UDL8,Blanket Wound Cartridge 15 gpm 10 Mic,4610,59.28,EA,1,DCCSC3,,3M,"DCCSC3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 10 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSC3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 10 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDJ7,Blanket Wound Cartridge 10 gpm 25 Mic,4610,44.94,EA,1,DCCSF2,,3M,"DCCSF2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 25 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSF2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 25 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDJ8,Blanket Wound Cartridge 10 gpm 50 Mic,4610,42.08,EA,1,DCCSL2,,3M,"DCCSL2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 50 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSL2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 50 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDJ3,Blanket Wound Cartridge 10 gpm 1 Mic,4610,54.0,EA,1,DCCSY2,,3M,"DCCSY2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 1 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSY2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 1 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDH5,Blanket Wound Cartridge 5 gpm 10 Mic,4610,18.58,EA,1,DPPPC1,,3M,"DPPPC1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 10 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPC1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 10 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDN9,Blanket Wound Cartridge 15 gpm 10 Mic,4610,57.95,EA,1,DPPPC3,,3M,"DPPPC3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 10 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPC3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 10 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDG2,Blanket Wound Cartridge 5 gpm 3 Mic,4610,27.45,EA,1,DCCSA1,,3M,"DCCSA1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 3 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 5.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSA1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 3 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 5.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDL6,Blanket Wound Cartridge 15 gpm 3 Mic,4610,80.5,EA,1,DCCSA3,,3M,"DCCSA3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 3 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSA3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 3 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDJ5,Blanket Wound Cartridge 10 gpm 5 Mic,4610,52.58,EA,1,DCCSB2,,3M,"DCCSB2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 5 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSB2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 5 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDL7,Blanket Wound Cartridge 15 gpm 5 Mic,4610,76.94,EA,1,DCCSB3,,3M,"DCCSB3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 5 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSB3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 5 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDJ6,Blanket Wound Cartridge 10 gpm 10 Mic,4610,50.72,EA,1,DCCSC2,,3M,"DCCSC2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 10 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSC2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 10 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDL9,Blanket Wound Cartridge 15 gpm 25 Mic,4610,66.9,EA,1,DCCSF3,,3M,"DCCSF3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 25 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSF3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 25 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDG6,Blanket Wound Cartridge 5 gpm 50 Mic,4610,21.62,EA,1,DCCSL1,,3M,"DCCSL1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 50 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 5.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSL1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 50 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 5.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDN2,Blanket Wound Cartridge 15 gpm 75 Mic,4610,53.53,EA,1,DCCSQ3,,3M,"DCCSQ3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 75 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSQ3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 75 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDG8,Blanket Wound Cartridge 5 gpm 100 Mic,4610,21.7,EA,1,DCCSV1,,3M,"DCCSV1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 100 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 5.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSV1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 100 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 5.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDN3,Blanket Wound Cartridge 15 gpm 100 Mic,4610,62.84,EA,1,DCCSV3,,3M,"DCCSV3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 100 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSV3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 100 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDG9,Blanket Wound Cartridge 5 gpm 350 Mic,4610,23.33,EA,1,DCCSW1,,3M,"DCCSW1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 350 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 5.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSW1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 350 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 5.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDK2,Blanket Wound Cartridge 10 gpm 350 Mic,4610,43.7,EA,1,DCCSW2,,3M,"DCCSW2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 350 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSW2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 350 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2PWX7,Blanket Wound Cartridge 5 gpm 1 Mic,4610,27.73,EA,1,DCCSY1,,3M,"DCCSY1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 1 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 5.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSY1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 1 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 5.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDL5,Blanket Wound Cartridge 15 gpm 1 Mic,4610,86.73,EA,1,DCCSY3,,3M,"DCCSY3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 1 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSY3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 1 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 15.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDJ2,Blanket Wound Cartridge 10 gpm 0.5 Mic,4610,61.15,EA,1,DCCSZ2,,3M,"DCCSZ2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 0.5 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DCCSZ2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 0.5 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Cotton Stainless Steel Filter Flow Rate 10.00 gpm Max Temp 250 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDH4,Blanket Wound Cartridge 5 gpm 5 Mic,4610,20.42,EA,1,DPPPB1,,3M,"DPPPB1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 5 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPB1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 5 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDK6,Blanket Wound Cartridge 10 gpm 5 Mic,4610,42.44,EA,1,DPPPB2,,3M,"DPPPB2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 5 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPB2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 5 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
